transaction_id,entreprise_id,pays,notation_pays,score_risque_pays,montant,technique_paiement,date_ouverture,date_prevue,date_effective,delai_prevu,delai_reel,retard,is_late,risque_operationnel,fraude_suspectee,rang_transaction_entreprise,montant_precedent,evolution_montant_pct,score_aml
T000923,E0078,France,1,0.0,1060080.47,Remise documentaire,2022-02-12,2022-03-06,2022-03-07,22,23,1,1,0,0,3,110032.87,863.42,34.2
T000924,E0115,France,1,0.0,760329.65,Transfert,2024-04-26,2024-04-28,2024-04-28,2,2,0,0,0,0,11,1391012.03,-45.34,20.8
T000925,E0101,France,1,0.0,1538654.8,Crédit documentaire,2020-08-05,2020-09-28,2020-09-28,54,54,0,0,0,0,2,357466.01,330.43,32.3
T000926,E0064,Allemagne,1,0.0,371966.09,Transfert,2024-04-04,2024-04-14,2024-04-14,10,10,0,0,0,0,6,1001994.91,-62.88,16.1
T000927,E0109,Émirats arabes unis,2,25.0,189789.93,Transfert,2020-04-24,2020-05-03,2020-05-03,9,9,0,0,0,0,1,,,30.5
T000928,E0141,France,1,0.0,523236.77,Transfert,2021-08-30,2021-09-01,2021-09-01,2,2,0,0,0,0,6,472720.45,10.69,24.6
T000929,E0147,Allemagne,1,0.0,781765.59,Transfert,2022-05-24,2022-05-31,2022-07-12,7,49,42,1,0,0,8,700523.55,11.6,25.3
T000930,E0040,Sénégal,4,75.0,897335.78,Transfert,2024-01-04,2024-01-06,2024-01-06,2,2,0,0,0,1,6,960684.69,-6.59,35.7
T000931,E0004,Pays-Bas,1,0.0,703505.58,Transfert,2023-06-14,2023-06-20,2023-06-26,6,12,6,1,0,0,9,789394.45,-10.88,25.1
T000932,E0110,Italie,1,0.0,940822.16,Transfert,2021-11-16,2021-11-26,2021-11-26,10,10,0,0,0,0,3,825712.01,13.94,13.9
T000933,E0122,Sénégal,4,75.0,299384.23,Transfert,2024-08-01,2024-08-06,2024-08-06,5,5,0,0,1,0,10,391506.87,-23.53,35.5
T000934,E0015,Sénégal,4,75.0,1377505.84,Transfert,2021-06-27,2021-06-29,2021-06-29,2,2,0,0,0,0,4,1221261.14,12.79,49.4
T000935,E0079,Sénégal,4,75.0,767139.53,Transfert,2020-10-29,2020-11-05,2020-11-05,7,7,0,0,0,0,3,883075.07,-13.13,40.9
T000936,E0085,Espagne,1,0.0,1246918.33,Transfert,2022-05-25,2022-05-30,2022-06-20,5,26,21,1,0,0,9,873934.45,42.68,21.8
T000937,E0046,États-Unis,1,0.0,937090.14,Transfert,2022-10-09,2022-10-16,2022-10-16,7,7,0,0,0,0,8,730016.1,28.37,15.0
T000938,E0115,Sénégal,4,75.0,982701.29,Transfert,2024-06-30,2024-07-04,2024-07-04,4,4,0,0,0,0,12,760329.65,29.25,42.7
T000939,E0145,Émirats arabes unis,2,25.0,1027906.91,Transfert,2024-08-09,2024-08-13,2024-09-20,4,42,38,1,0,0,10,403785.47,154.57,52.2
T000940,E0021,Côte d'Ivoire,4,75.0,979083.42,Remise documentaire,2021-03-25,2021-04-06,2021-04-07,12,13,1,1,1,0,1,,,34.4
T000941,E0011,Belgique,1,0.0,1057089.1,Remise documentaire,2020-09-30,2020-10-13,2020-11-05,13,36,23,1,0,0,2,490796.09,115.38,20.8
T000942,E0052,Italie,1,0.0,1331661.01,Transfert,2020-10-22,2020-10-31,2020-10-31,9,9,0,0,0,0,1,,,18.8
T000943,E0042,Allemagne,1,0.0,878608.47,Transfert,2020-10-09,2020-10-11,2020-10-11,2,2,0,0,0,0,2,793876.06,10.67,13.5
T000944,E0105,France,1,0.0,1083601.5,Remise documentaire,2022-05-19,2022-06-09,2022-06-16,21,28,7,1,0,0,3,860120.7,25.98,21.2
T000945,E0076,Turquie,3,50.0,764105.72,Crédit documentaire,2020-03-02,2020-03-31,2020-03-31,29,29,0,0,1,1,1,,,18.4
T000946,E0112,Turquie,3,50.0,1376046.89,Remise documentaire,2022-05-02,2022-05-16,2022-05-16,14,14,0,0,0,1,7,446457.03,208.21,49.9
T000947,E0128,Chine,3,50.0,529443.08,Remise documentaire,2021-09-05,2021-09-30,2021-09-30,25,25,0,0,0,0,4,1212113.38,-56.32,30.0
T000948,E0125,Côte d'Ivoire,4,75.0,1520376.17,Transfert,2020-08-15,2020-08-18,2020-09-29,3,45,42,1,1,0,3,1071170.35,41.94,59.9
T000949,E0038,Chine,3,50.0,783936.82,Transfert,2022-03-22,2022-03-29,2022-03-29,7,7,0,0,0,0,6,1604081.82,-51.13,31.3
T000950,E0015,Pays-Bas,1,0.0,227689.96,Crédit documentaire,2022-10-24,2022-12-02,2022-12-02,39,39,0,0,0,0,8,410127.33,-44.48,17.4
T000951,E0141,Espagne,1,0.0,851241.77,Transfert,2020-09-13,2020-09-17,2020-09-17,4,4,0,0,0,0,4,1016585.09,-16.26,25.8
T000952,E0012,Côte d'Ivoire,4,75.0,527579.34,Crédit documentaire,2023-05-24,2023-06-17,2023-06-17,24,24,0,0,0,0,7,867744.33,-39.2,28.3
T000953,E0055,Sénégal,4,75.0,1136257.42,Transfert,2022-02-18,2022-02-21,2022-03-17,3,27,24,1,0,1,3,748071.72,51.89,39.7
T000954,E0087,Espagne,1,0.0,538950.41,Transfert,2022-01-12,2022-01-22,2022-01-22,10,10,0,0,0,0,7,244171.01,120.73,25.9
T000955,E0087,Italie,1,0.0,621526.63,Transfert,2020-05-13,2020-05-17,2020-05-17,4,4,0,0,0,0,3,928679.12,-33.07,19.5
T000956,E0037,Chine,3,50.0,619077.47,Transfert,2020-03-07,2020-03-11,2020-03-11,4,4,0,0,0,0,2,754184.06,-17.91,28.4
T000957,E0038,Turquie,3,50.0,166438.87,Crédit documentaire,2022-09-17,2022-10-09,2022-10-15,22,28,6,1,0,1,8,1182056.93,-85.92,23.4
T000958,E0145,Belgique,1,0.0,1104165.86,Remise documentaire,2022-03-26,2022-04-21,2022-05-17,26,52,26,1,0,0,5,1005306.97,9.83,28.0
T000959,E0129,Côte d'Ivoire,4,75.0,1114320.06,Remise documentaire,2021-11-09,2021-12-02,2021-12-02,23,23,0,0,0,0,3,804093.22,38.58,44.7
T000960,E0114,Italie,1,0.0,970183.02,Transfert,2024-06-18,2024-06-25,2024-06-25,7,7,0,0,0,0,9,796810.94,21.76,19.6
T000961,E0069,Italie,1,0.0,413209.54,Transfert,2022-08-06,2022-08-08,2022-08-08,2,2,0,0,0,0,6,755509.58,-45.31,19.9
T000962,E0102,Allemagne,1,0.0,780915.46,Remise documentaire,2023-09-01,2023-09-15,2023-09-15,14,14,0,0,0,0,12,531350.65,46.97,15.0
T000963,E0043,Chine,3,50.0,798558.98,Crédit documentaire,2023-05-31,2023-07-23,2023-07-23,53,53,0,0,0,0,11,1051338.2,-24.04,20.3
T000964,E0075,Belgique,1,0.0,336654.12,Transfert,2023-06-30,2023-07-07,2023-08-20,7,51,44,1,0,0,10,1540911.27,-78.15,17.2
T000965,E0103,Turquie,3,50.0,1401359.32,Remise documentaire,2020-11-08,2020-12-06,2020-12-06,28,28,0,0,0,0,2,597222.73,134.65,38.1
T000966,E0111,Italie,1,0.0,1150944.92,Remise documentaire,2021-09-25,2021-10-22,2021-10-22,27,27,0,0,0,0,6,818792.24,40.57,22.4
T000967,E0100,Émirats arabes unis,2,25.0,711614.33,Transfert,2021-10-04,2021-10-07,2021-10-07,3,3,0,0,0,0,7,1810772.97,-60.7,44.3
T000968,E0065,Belgique,1,0.0,810754.34,Transfert,2020-05-25,2020-05-28,2020-05-28,3,3,0,0,0,0,2,563042.43,44.0,27.8
T000969,E0150,Pays-Bas,1,0.0,883353.12,Remise documentaire,2022-06-24,2022-07-24,2022-07-24,30,30,0,0,0,0,6,858685.47,2.87,11.9
T000970,E0006,Émirats arabes unis,2,25.0,701129.05,Transfert,2021-08-10,2021-08-17,2021-08-17,7,7,0,0,0,0,3,1437802.03,-51.24,28.6
T000971,E0076,Émirats arabes unis,2,25.0,527206.3,Transfert,2024-09-26,2024-10-06,2024-10-06,10,10,0,0,0,0,12,420240.44,25.45,21.2
T000972,E0123,Chine,3,50.0,399352.0,Transfert,2023-10-29,2023-10-30,2023-10-30,1,1,0,0,0,0,8,193923.58,105.93,34.4
T000973,E0127,Allemagne,1,0.0,687559.88,Remise documentaire,2023-02-22,2023-03-04,2023-03-11,10,17,7,1,0,0,9,1005514.38,-31.62,20.6
T000974,E0083,États-Unis,1,0.0,1519074.61,Crédit documentaire,2021-04-01,2021-05-15,2021-05-15,44,44,0,0,0,0,4,984841.39,54.25,9.4
T000975,E0097,Émirats arabes unis,2,25.0,1056337.14,Remise documentaire,2024-08-02,2024-08-26,2024-09-07,24,36,12,1,0,0,11,1541637.03,-31.48,22.0
T000976,E0017,États-Unis,1,0.0,571528.4,Remise documentaire,2021-02-12,2021-03-06,2021-03-06,22,22,0,0,0,0,4,655023.62,-12.75,18.9
T000977,E0003,Émirats arabes unis,2,25.0,1029033.11,Transfert,2024-02-27,2024-03-06,2024-04-05,8,38,30,1,1,0,6,621426.55,65.59,30.5
T000978,E0109,Émirats arabes unis,2,25.0,1359742.17,Transfert,2021-03-13,2021-03-19,2021-03-19,6,6,0,0,0,0,5,492880.97,175.88,46.6
T000979,E0098,France,1,0.0,1169853.47,Crédit documentaire,2022-01-10,2022-02-26,2022-02-26,47,47,0,0,0,0,4,1153463.97,1.42,9.5
T000980,E0011,France,1,0.0,823852.15,Crédit documentaire,2023-11-01,2023-12-18,2023-12-18,47,47,0,0,0,0,8,239259.57,244.33,23.6
T000981,E0131,Espagne,1,0.0,541225.29,Transfert,2020-06-16,2020-06-21,2020-06-21,5,5,0,0,0,0,2,1282603.59,-57.8,21.2
T000982,E0143,Allemagne,1,0.0,1079289.33,Remise documentaire,2021-06-15,2021-06-30,2021-06-30,15,15,0,0,0,0,1,,,12.2
T000983,E0099,Belgique,1,0.0,957394.15,Crédit documentaire,2021-08-31,2021-09-30,2021-09-30,30,30,0,0,0,0,5,742364.98,28.97,11.1
T000984,E0035,Chine,3,50.0,1158077.29,Remise documentaire,2020-11-25,2020-12-18,2020-12-18,23,23,0,0,0,0,1,,,27.4
T000985,E0110,France,1,0.0,1054068.72,Remise documentaire,2023-05-07,2023-05-23,2023-05-23,16,16,0,0,0,0,7,270764.08,289.29,22.1
T000986,E0057,Belgique,1,0.0,1219821.09,Remise documentaire,2024-08-13,2024-09-02,2024-10-02,20,50,30,1,0,0,9,983672.03,24.01,14.4
T000987,E0051,Belgique,1,0.0,585905.92,Transfert,2023-10-12,2023-10-19,2023-10-19,7,7,0,0,0,0,11,651423.65,-10.06,17.7
T000988,E0140,Italie,1,0.0,1326957.63,Remise documentaire,2023-08-01,2023-08-29,2023-08-29,28,28,0,0,0,0,5,1103662.06,20.23,9.3
T000989,E0085,États-Unis,1,0.0,879039.84,Remise documentaire,2024-05-04,2024-05-19,2024-05-19,15,15,0,0,0,0,12,937447.32,-6.23,12.2
T000990,E0071,Allemagne,1,0.0,1630104.35,Crédit documentaire,2023-03-27,2023-04-16,2023-04-16,20,20,0,0,0,0,3,558405.93,191.92,25.0
T000991,E0019,Pays-Bas,1,0.0,524324.87,Transfert,2020-09-12,2020-09-20,2020-09-20,8,8,0,0,0,0,2,928542.89,-43.53,20.1
T000992,E0033,Belgique,1,0.0,1494385.52,Remise documentaire,2022-05-22,2022-06-17,2022-06-17,26,26,0,0,0,0,6,723727.04,106.48,16.2
T000993,E0030,Émirats arabes unis,2,25.0,879164.31,Transfert,2020-12-28,2021-01-06,2021-01-06,9,9,0,0,0,0,1,,,20.2
T000994,E0026,Sénégal,4,75.0,539432.8,Remise documentaire,2022-06-14,2022-07-14,2022-08-23,30,70,40,1,0,0,4,702337.35,-23.19,50.1
T000995,E0149,Espagne,1,0.0,606445.67,Crédit documentaire,2024-07-08,2024-08-03,2024-08-05,26,28,2,1,0,0,8,1657577.64,-63.41,19.8
T000996,E0065,Émirats arabes unis,2,25.0,671861.08,Remise documentaire,2023-07-01,2023-07-28,2023-08-26,27,56,29,1,0,0,7,1128761.0,-40.48,28.7
T000997,E0100,Sénégal,4,75.0,969666.38,Transfert,2022-05-11,2022-05-15,2022-06-14,4,34,30,1,0,1,9,135391.98,616.19,70.4
T000998,E0097,Émirats arabes unis,2,25.0,1009134.2,Crédit documentaire,2021-12-19,2022-02-06,2022-02-06,49,49,0,0,0,0,2,929666.54,8.55,17.2
T000999,E0007,Côte d'Ivoire,4,75.0,570520.0,Transfert,2022-02-06,2022-02-10,2022-02-10,4,4,0,0,0,0,8,1474856.65,-61.32,39.0
T001000,E0061,Pays-Bas,1,0.0,790258.16,Remise documentaire,2024-06-16,2024-07-09,2024-07-09,23,23,0,0,1,0,7,1363738.98,-42.05,14.6
T001001,E0023,France,1,0.0,1656908.14,Transfert,2020-11-10,2020-11-16,2020-11-16,6,6,0,0,0,0,4,1048268.84,58.06,39.0
T001002,E0028,Belgique,1,0.0,1491017.27,Transfert,2023-03-17,2023-03-24,2023-03-24,7,7,0,0,0,0,6,95694.9,1458.09,29.2
T001003,E0023,Sénégal,4,75.0,974529.47,Transfert,2020-04-15,2020-04-25,2020-06-05,10,51,41,1,0,0,1,,,55.4
T001004,E0084,États-Unis,1,0.0,815201.39,Crédit documentaire,2022-11-25,2022-12-25,2022-12-25,30,30,0,0,0,0,5,398343.69,104.65,23.4
T001005,E0139,Chine,3,50.0,848012.53,Transfert,2023-03-27,2023-04-03,2023-04-03,7,7,0,0,0,1,9,390325.27,117.26,56.4
T001006,E0035,Chine,3,50.0,1045407.19,Transfert,2021-10-22,2021-10-26,2021-10-28,4,6,2,1,0,0,2,1158077.29,-9.73,33.8
T001007,E0109,Turquie,3,50.0,390882.97,Transfert,2023-06-19,2023-06-28,2023-06-28,9,9,0,0,1,0,13,705272.56,-44.58,41.8
T001008,E0143,Côte d'Ivoire,4,75.0,697049.39,Remise documentaire,2022-07-18,2022-08-17,2022-08-17,30,30,0,0,1,0,4,1342496.01,-48.08,37.3
T001009,E0055,Allemagne,1,0.0,132566.37,Transfert,2023-01-01,2023-01-05,2023-01-05,4,4,0,0,0,0,6,532370.9,-75.1,16.5
T001010,E0138,Pays-Bas,1,0.0,959689.25,Remise documentaire,2021-07-17,2021-07-29,2021-07-29,12,12,0,0,0,0,5,518262.52,85.17,13.3
T001011,E0004,Turquie,3,50.0,1058878.38,Crédit documentaire,2020-08-15,2020-10-03,2020-10-03,49,49,0,0,1,1,2,687729.97,53.97,35.2
T001012,E0117,Pays-Bas,1,0.0,606725.42,Crédit documentaire,2020-07-09,2020-08-02,2020-08-02,24,24,0,0,0,0,1,,,15.0
T001013,E0074,États-Unis,1,0.0,1429594.71,Transfert,2024-06-17,2024-06-18,2024-06-18,1,1,0,0,0,0,6,1530403.89,-6.59,14.6
T001014,E0103,Allemagne,1,0.0,309693.73,Remise documentaire,2022-02-07,2022-02-27,2022-02-27,20,20,0,0,0,0,7,1116412.78,-72.26,15.7
T001015,E0080,Pays-Bas,1,0.0,214250.05,Transfert,2020-12-31,2021-01-10,2021-01-10,10,10,0,0,0,0,3,302138.12,-29.09,18.2
T001016,E0118,Belgique,1,0.0,889780.73,Crédit documentaire,2022-09-18,2022-11-16,2022-11-16,59,59,0,0,1,0,5,1128192.87,-21.13,5.3
T001017,E0138,Pays-Bas,1,0.0,1218839.32,Crédit documentaire,2021-01-29,2021-03-28,2021-03-30,58,60,2,1,0,0,3,481241.9,153.27,16.0
T001018,E0060,Allemagne,1,0.0,1473571.08,Crédit documentaire,2020-08-23,2020-09-25,2020-10-04,33,42,9,1,0,0,2,1241320.75,18.71,18.6
T001019,E0034,Italie,1,0.0,616446.29,Transfert,2022-09-13,2022-09-17,2022-09-17,4,4,0,0,0,0,6,739977.77,-16.69,13.3
T001020,E0099,Pays-Bas,1,0.0,1231472.33,Transfert,2024-07-14,2024-07-22,2024-07-22,8,8,0,0,0,0,11,1782120.06,-30.9,20.9
T001021,E0018,Pays-Bas,1,0.0,784596.61,Transfert,2023-11-08,2023-11-13,2023-11-13,5,5,0,0,0,0,10,1032839.08,-24.03,19.3
T001022,E0134,Turquie,3,50.0,730949.08,Transfert,2024-06-14,2024-06-18,2024-06-18,4,4,0,0,0,0,6,736796.84,-0.79,27.4
T001023,E0098,États-Unis,1,0.0,1153463.97,Remise documentaire,2021-07-10,2021-07-30,2021-07-30,20,20,0,0,0,0,3,595513.73,93.69,19.4
T001024,E0080,Turquie,3,50.0,1060929.15,Transfert,2023-07-19,2023-07-21,2023-07-21,2,2,0,0,0,0,10,747942.78,41.85,36.3
T001025,E0112,Pays-Bas,1,0.0,169443.14,Remise documentaire,2021-08-24,2021-09-22,2021-09-22,29,29,0,0,0,0,2,286803.11,-40.92,20.0
T001026,E0047,Belgique,1,0.0,1390616.14,Transfert,2020-08-22,2020-08-25,2020-08-25,3,3,0,0,0,0,3,1198506.73,16.03,15.2
T001027,E0138,Allemagne,1,0.0,1352036.54,Transfert,2023-09-07,2023-09-13,2023-09-13,6,6,0,0,0,0,9,1666000.94,-18.85,15.3
T001028,E0064,Belgique,1,0.0,549774.92,Remise documentaire,2024-01-08,2024-01-28,2024-01-28,20,20,0,0,0,0,4,1675921.17,-67.2,10.9
T001029,E0119,Allemagne,1,0.0,958321.41,Remise documentaire,2022-02-28,2022-03-19,2022-03-19,19,19,0,0,0,0,10,560242.94,71.05,24.2
T001030,E0149,Pays-Bas,1,0.0,997612.07,Remise documentaire,2024-07-11,2024-07-23,2024-07-23,12,12,0,0,0,0,9,606445.67,64.5,23.8
T001031,E0112,États-Unis,1,0.0,904269.51,Transfert,2021-10-17,2021-10-21,2021-11-22,4,36,32,1,0,0,3,169443.14,433.67,39.8
T001032,E0032,États-Unis,1,0.0,579877.94,Transfert,2022-07-16,2022-07-19,2022-07-19,3,3,0,0,0,0,8,1053172.73,-44.94,15.3
T001033,E0102,France,1,0.0,531350.65,Transfert,2023-08-11,2023-08-21,2023-08-21,10,10,0,0,0,0,11,629247.57,-15.56,18.0
T001034,E0129,États-Unis,1,0.0,789778.37,Transfert,2022-12-28,2023-01-06,2023-02-17,9,51,42,1,1,0,7,769159.32,2.68,24.7
T001035,E0023,États-Unis,1,0.0,1269091.61,Remise documentaire,2021-07-16,2021-08-05,2021-08-05,20,20,0,0,0,0,6,497846.83,154.92,39.3
T001036,E0116,Belgique,1,0.0,1017440.06,Transfert,2020-04-06,2020-04-13,2020-05-13,7,37,30,1,0,0,1,,,25.0
T001037,E0105,Espagne,1,0.0,651754.27,Remise documentaire,2023-06-19,2023-07-02,2023-07-06,13,17,4,1,0,0,6,579256.74,12.52,19.1
T001038,E0095,Belgique,1,0.0,1108679.48,Crédit documentaire,2024-01-23,2024-03-10,2024-03-10,47,47,0,0,0,0,10,851688.47,30.17,6.5
T001039,E0109,Belgique,1,0.0,1259506.28,Remise documentaire,2023-01-05,2023-01-15,2023-01-15,10,10,0,0,0,0,11,557753.78,125.82,29.1
T001040,E0091,France,1,0.0,104114.49,Transfert,2021-09-15,2021-09-17,2021-09-17,2,2,0,0,0,0,2,764351.98,-86.38,17.2
T001041,E0017,États-Unis,1,0.0,655023.62,Transfert,2020-12-14,2020-12-17,2020-12-17,3,3,0,0,0,0,3,1411820.13,-53.6,28.2
T001042,E0046,Italie,1,0.0,352132.04,Remise documentaire,2022-04-26,2022-05-26,2022-05-26,30,30,0,0,0,0,6,1043655.25,-66.26,10.3
T001043,E0037,Turquie,3,50.0,282127.41,Transfert,2022-09-30,2022-10-05,2022-10-05,5,5,0,0,0,0,7,1624601.43,-82.63,32.4
T001044,E0014,Pays-Bas,1,0.0,1264330.71,Remise documentaire,2023-12-27,2024-01-08,2024-01-08,12,12,0,0,0,0,9,1341548.95,-5.76,13.1
T001045,E0009,Sénégal,4,75.0,612919.52,Remise documentaire,2021-02-25,2021-03-09,2021-04-10,12,44,32,1,1,1,2,408494.51,50.04,37.3
T001046,E0116,Allemagne,1,0.0,938601.55,Transfert,2022-02-27,2022-03-03,2022-03-03,4,4,0,0,0,0,5,1109853.62,-15.43,26.0
T001047,E0101,Chine,3,50.0,781231.77,Transfert,2021-10-03,2021-10-08,2021-10-08,5,5,0,0,0,0,6,899288.23,-13.13,40.4
T001048,E0127,Espagne,1,0.0,990816.33,Crédit documentaire,2021-03-24,2021-05-06,2021-05-06,43,43,0,0,0,0,2,1044670.52,-5.16,16.4
T001049,E0036,Allemagne,1,0.0,830728.76,Remise documentaire,2021-01-19,2021-01-31,2021-01-31,12,12,0,0,0,0,3,1500908.18,-44.65,9.9
T001050,E0112,Turquie,3,50.0,286803.11,Remise documentaire,2020-10-28,2020-11-21,2020-11-21,24,24,0,0,0,0,1,,,32.2
T001051,E0047,Émirats arabes unis,2,25.0,1198506.73,Transfert,2020-02-28,2020-03-07,2020-03-07,8,8,0,0,0,0,2,944654.41,26.87,23.0
T001052,E0023,Chine,3,50.0,602497.37,Transfert,2022-06-02,2022-06-06,2022-07-09,4,37,33,1,0,0,10,1226192.15,-50.86,50.8
T001053,E0119,Émirats arabes unis,2,25.0,177367.24,Transfert,2020-07-19,2020-07-20,2020-07-20,1,1,0,0,0,0,5,604835.44,-70.68,35.7
T001054,E0060,Pays-Bas,1,0.0,628753.94,Transfert,2020-12-27,2021-01-06,2021-02-14,10,49,39,1,0,0,5,1346749.71,-53.31,28.1
T001055,E0135,Sénégal,4,75.0,1400303.92,Transfert,2021-05-24,2021-05-26,2021-05-30,2,6,4,1,0,0,4,1173036.33,19.37,43.0
T001056,E0081,Allemagne,1,0.0,1140088.7,Transfert,2020-07-25,2020-07-30,2020-07-30,5,5,0,0,0,0,3,936702.39,21.71,20.0
T001057,E0102,États-Unis,1,0.0,660539.15,Transfert,2021-03-26,2021-03-31,2021-03-31,5,5,0,0,0,0,4,208435.37,216.9,32.2
T001058,E0043,Sénégal,4,75.0,660296.92,Transfert,2023-05-06,2023-05-11,2023-05-11,5,5,0,0,1,0,9,1193076.39,-44.66,38.0
T001059,E0130,Côte d'Ivoire,4,75.0,671345.98,Remise documentaire,2024-02-22,2024-03-12,2024-03-12,19,19,0,0,0,1,11,622282.7,7.88,29.3
T001060,E0038,Sénégal,4,75.0,1630699.19,Transfert,2021-01-18,2021-01-24,2021-01-24,6,6,0,0,1,1,3,798650.22,104.18,44.9
T001061,E0008,Émirats arabes unis,2,25.0,952774.18,Transfert,2020-02-12,2020-02-15,2020-02-15,3,3,0,0,0,0,1,,,32.4
T001062,E0077,France,1,0.0,972016.66,Remise documentaire,2022-08-28,2022-09-25,2022-10-11,28,44,16,1,0,0,7,932925.6,4.19,12.2
T001063,E0128,France,1,0.0,1212113.38,Remise documentaire,2021-08-18,2021-09-04,2021-09-04,17,17,0,0,0,0,3,123014.15,885.34,27.5
T001064,E0121,Espagne,1,0.0,895515.66,Transfert,2024-07-04,2024-07-10,2024-07-10,6,6,0,0,0,0,13,1152655.9,-22.31,26.4
T001065,E0135,Pays-Bas,1,0.0,696383.14,Remise documentaire,2021-06-03,2021-06-24,2021-06-24,21,21,0,0,0,0,5,1400303.92,-50.27,15.0
T001066,E0054,Belgique,1,0.0,721460.06,Crédit documentaire,2024-05-05,2024-07-02,2024-07-02,58,58,0,0,0,0,7,1775900.96,-59.37,19.8
T001067,E0099,Sénégal,4,75.0,771359.5,Transfert,2022-04-20,2022-04-24,2022-04-24,4,4,0,0,1,0,7,1275357.31,-39.52,42.9
T001068,E0048,Allemagne,1,0.0,785111.11,Remise documentaire,2023-11-26,2023-12-19,2023-12-19,23,23,0,0,0,0,8,1237676.61,-36.57,21.2
T001069,E0131,États-Unis,1,0.0,1091051.82,Remise documentaire,2021-07-14,2021-08-13,2021-08-13,30,30,0,0,0,0,7,1278652.59,-14.67,13.3
T001070,E0025,Chine,3,50.0,820778.35,Transfert,2023-10-22,2023-10-28,2023-10-28,6,6,0,0,0,0,6,496346.94,65.36,37.5
T001071,E0024,Pays-Bas,1,0.0,1093056.03,Transfert,2020-03-25,2020-04-04,2020-04-04,10,10,0,0,0,0,1,,,13.2
T001072,E0139,États-Unis,1,0.0,767713.37,Remise documentaire,2023-03-06,2023-03-27,2023-03-28,21,22,1,1,0,0,7,1114833.84,-31.14,28.8
T001073,E0087,Émirats arabes unis,2,25.0,831454.08,Remise documentaire,2022-12-07,2022-12-26,2022-12-26,19,19,0,0,0,0,10,341461.84,143.5,29.8
T001074,E0024,Pays-Bas,1,0.0,1166531.07,Transfert,2021-08-26,2021-08-27,2021-08-27,1,1,0,0,0,0,2,1093056.03,6.72,13.9
T001075,E0026,Espagne,1,0.0,938595.39,Transfert,2021-09-18,2021-09-19,2021-11-01,1,44,43,1,0,1,2,805036.96,16.59,34.1
T001076,E0126,Italie,1,0.0,1199204.04,Transfert,2021-08-03,2021-08-12,2021-08-12,9,9,0,0,0,0,5,1455646.72,-17.62,26.8
T001077,E0072,Espagne,1,0.0,1635349.88,Remise documentaire,2020-10-19,2020-11-04,2020-11-04,16,16,0,0,0,0,2,770868.43,112.14,22.0
T001078,E0041,France,1,0.0,744164.15,Transfert,2021-12-27,2021-12-31,2021-12-31,4,4,0,0,0,0,3,906956.93,-17.95,18.7
T001079,E0056,Espagne,1,0.0,1243273.13,Crédit documentaire,2021-09-10,2021-11-07,2021-11-07,58,58,0,0,0,0,5,714621.14,73.98,10.2
T001080,E0034,Belgique,1,0.0,384037.63,Remise documentaire,2020-10-12,2020-10-28,2020-10-28,16,16,0,0,0,0,1,,,5.5
T001081,E0054,Pays-Bas,1,0.0,1045109.56,Transfert,2023-03-06,2023-03-14,2023-03-14,8,8,0,0,0,0,4,853187.87,22.49,26.8
T001082,E0062,États-Unis,1,0.0,378633.77,Transfert,2022-12-14,2022-12-22,2022-12-22,8,8,0,0,0,0,6,836704.31,-54.75,20.6
T001083,E0114,Belgique,1,0.0,550492.42,Transfert,2022-05-25,2022-06-02,2022-06-02,8,8,0,0,0,0,6,1148449.88,-52.07,20.8
T001084,E0117,Chine,3,50.0,1565612.54,Transfert,2024-04-19,2024-04-26,2024-05-05,7,16,9,1,0,0,9,808401.54,93.67,48.4
T001085,E0033,Allemagne,1,0.0,723727.04,Remise documentaire,2022-02-03,2022-02-17,2022-02-17,14,14,0,0,0,0,5,1084383.99,-33.26,8.8
T001086,E0043,France,1,0.0,886973.15,Remise documentaire,2022-03-15,2022-03-29,2022-03-29,14,14,0,0,1,0,3,900197.14,-1.47,6.8
T001087,E0084,Chine,3,50.0,1148027.09,Transfert,2020-04-21,2020-04-23,2020-06-04,2,44,42,1,1,0,1,,,40.4
T001088,E0029,Pays-Bas,1,0.0,998272.76,Remise documentaire,2023-11-15,2023-12-05,2023-12-05,20,20,0,0,0,0,5,1306764.46,-23.61,13.8
T001089,E0122,Chine,3,50.0,860167.56,Remise documentaire,2020-04-18,2020-05-04,2020-05-04,16,16,0,0,0,0,3,1002909.61,-14.23,22.7
T001090,E0060,Italie,1,0.0,945984.4,Transfert,2023-10-15,2023-10-18,2023-10-18,3,3,0,0,0,0,9,989879.29,-4.43,25.2
T001091,E0051,France,1,0.0,1761366.23,Remise documentaire,2023-07-01,2023-07-17,2023-07-18,16,17,1,1,0,0,9,368902.09,377.46,28.9
T001092,E0028,Chine,3,50.0,776952.48,Transfert,2021-02-22,2021-02-24,2021-02-24,2,2,0,0,0,0,2,1451446.22,-46.47,30.9
T001093,E0125,France,1,0.0,880439.62,Crédit documentaire,2021-09-06,2021-10-21,2021-11-02,45,57,12,1,0,0,6,730821.58,20.47,25.2
T001094,E0053,Chine,3,50.0,1220261.76,Transfert,2023-06-08,2023-06-16,2023-06-16,8,8,0,0,0,0,9,1182122.08,3.23,40.8
T001095,E0011,Sénégal,4,75.0,1242210.37,Transfert,2020-10-17,2020-10-21,2020-12-05,4,49,45,1,0,0,3,1057089.1,17.51,42.4
